,Property Name,Borough,yb,ppt,Property Type,Occupancy,seui,ngu,eu,tge,wu
16010,VP: 3764 BRONX BOULEVARD,Bronx,1928,Multifamily Housing,Multifamily,100,65.7,1122622.1,943203.2,139.5,11150.5
16011,VP: 2454 TIEBOUT AVENUE,Bronx,1942,Multifamily Housing,Multifamily,100,194.6,9455732.0,1384145.1,619.5,16217.966089617938
16012,VP: 2015 CRESTON AVENUE,Bronx,1939,Multifamily Housing,Multifamily,100,144.8,6824251.3,1133904.1,458.5,16217.966089617938
16013,VP: 3990 BRONX BOULEVARD,Bronx,1965,Multifamily Housing,Multifamily,100,88.9,2857643.2,1488094.7,277.8,9663.0
16014,VP: 1530 SHERIDAN AVENUE,Bronx,1927,Multifamily Housing,Multifamily,100,145.4,9719426.5,1588446.7,650.8,16217.966089617938
16015,VP: 165 WEST 197 STREET,Bronx,1928,Multifamily Housing,Multifamily,100,123.3,5716679.9,1280295.4,535.0,16217.966089617938
16016,VP: 180 EAST 163 STREET,Bronx,1941,Multifamily Housing,Multifamily,100,140.9,6919762.8,1042947.3,455.9,16217.966089617938
16017,VP: 1660 TOPPING AVENUE,Bronx,1942,Multifamily Housing,Multifamily,100,170.4,778150.0,1329308.9,743.7,16217.966089617938
16018,VP: 3435 GILES PLACE,Bronx,1959,Multifamily Housing,Multifamily,100,108.7,5412583.4,1191283.3,388.4,16217.966089617938
16019,VP: 3873 Orloff Ave,Bronx,1964,Multifamily Housing,Multifamily,100,64.0,1245651.3,1784666.7,217.3,16217.966089617938
16020,VP: 1420 Noble Ave,Bronx,1930,Multifamily Housing,Multifamily,100,138.5,6727240.0,1326018.5,469.6,16217.966089617938
16025,West Tremont Realty: 125 West Tremont,Bronx,1941,Multifamily Housing,Multifamily,100,58.4,506637.5,1224368.3,130.6,16217.966089617938
16029,A.F.&G. Realty (1126-30 Evergreen),Bronx,1939,Multifamily Housing,Multifamily,100,124.9,4563781.0,888194.1,317.6,16217.966089617938
16030,A.F.&G. Realty (1491-93 Watson),Bronx,1939,Multifamily Housing,Multifamily,100,152.1,5328883.6,1080794.3,374.6,4453.2
16033,1738 Associates LLC,Bronx,1939,Multifamily Housing,Multifamily,100,127.6,6945510.1,956748.2,449.9,5847.4
16035,Midlane First (2157 Wallace),Bronx,1931,Multifamily Housing,Multifamily,100,92.2,5628161.2,925880.3,403.0,4268.4
16037,3563 Bainbridge Ave,Bronx,1966,Multifamily Housing,Multifamily,100,109.7,623333.3,708908.9,305.6,4491.3
16057,782 Pelham Pkwy South,Bronx,1940,Multifamily Housing,Multifamily,100,145.6,727451.6,1365189.2,799.5,12015.2
16058,4382 Furman Avenue,Bronx,1931,Multifamily Housing,Multifamily,100,122.6,497634.4,893794.5,567.9,10228.9
16059,3225 Olinville Avenue,Bronx,1931,Multifamily Housing,Multifamily,100,167.5,319712.1,933941.3,509.7,21053.9
16060,2855 Claflin Avenue,Bronx,1927,Multifamily Housing,Multifamily,100,151.6,440950.0,761353.6,484.3,16217.966089617938
16061,3444 Knox Place,Bronx,1928,Multifamily Housing,Multifamily,100,138.9,4731689.9,691914.1,309.9,10483.6
16088,Skyview Owners Corp. (5700),Bronx,1960,Multifamily Housing,Multifamily,100,118.9,9106144.5,5139410.5,2903.1,21731.7
16089,Skyview Owners Corp. (5900),Bronx,1960,Multifamily Housing,Multifamily,100,116.1,8202140.6,5324123.8,2840.3,22006.1
16127,Knolls Cooperative,Bronx,1953,Multifamily Housing,Multifamily,100,113.6,18606015.5,3631306.5,1295.8,12198.5
16136,Skyview Owners Corp. (5800),Bronx,1960,Multifamily Housing,Multifamily,100,118.4,9882730.9,5025875.8,2836.1,22687.7
16137,La Rive,Bronx,1986,Multifamily Housing,Multifamily,100,171.2,4505412.1,1588776.5,373.9,16217.966089617938
16177,2141 Starling Avenue,Bronx,1928,Multifamily Housing,Multifamily,100,124.0,7882779.5,1161737.6,517.1,9448.9
16178,1895 Morris Avenue,Bronx,1936,Multifamily Housing,Multifamily,100,365.9615532989144,24384312.42738699,5425836.0760790175,3694.476402518561,7535.9
16179,2185 Bolton Street,Bronx,1935,Multifamily Housing,Multifamily,100,126.7,5677700.0,1069998.5,392.2,6192.4
16180,1221 White Plains Road,Bronx,1928,Multifamily Housing,Multifamily,100,193.8,13398830.6,1688808.7,854.7,16217.966089617938
16181,3260 Perry Avenue,Bronx,1927,Multifamily Housing,Multifamily,100,365.9615532989144,24384312.42738699,5425836.0760790175,3694.476402518561,16217.966089617938
16182,2310 Holland Av,Bronx,1951,Multifamily Housing,Multifamily,100,365.9615532989144,24384312.42738699,5425836.0760790175,3694.476402518561,6642.9
16183,1225-1231 White Plains Road,Bronx,1928,Multifamily Housing,Multifamily,100,365.9615532989144,24384312.42738699,5425836.0760790175,3694.476402518561,16217.966089617938
16184,2145 Starling Avenue,Bronx,1928,Multifamily Housing,Multifamily,100,365.9615532989144,24384312.42738699,5425836.0760790175,3694.476402518561,16217.966089617938
16185,2701 Valentine Av.,Bronx,1929,Multifamily Housing,Multifamily,100,365.9615532989144,24384312.42738699,5425836.0760790175,3694.476402518561,16217.966089617938
16186,225 West 232 Street,Bronx,1929,Multifamily Housing,Multifamily,100,365.9615532989144,24384312.42738699,5425836.0760790175,3694.476402518561,8929.9
16187,2830 Sedgwick Av.,Bronx,1928,Multifamily Housing,Multifamily,100,365.9615532989144,24384312.42738699,5425836.0760790175,3694.476402518561,16217.966089617938
16188,1120 Wyatt St.,Bronx,1932,Multifamily Housing,Multifamily,100,169.3,12262214.1,1772993.4,801.5,10759.9
16189,1110 Wyatt St.,Bronx,1932,Multifamily Housing,Multifamily,100,365.9615532989144,9150493.2,1770408.4,3694.476402518561,16217.966089617938
16190,1505 Grand Concourse,Bronx,1940,Multifamily Housing,Multifamily,100,130.6,731810.0,1725582.5,723.5,16217.966089617938
16191,2185 Grand Concourse,Bronx,1923,Multifamily Housing,Multifamily,100,60.8,283800.0,940902.4,94.8,16217.966089617938
16192,1566 Macombs Rd,Bronx,1925,Multifamily Housing,Multifamily,100,132.2,324909.7,1142401.6,436.6,6124.0
16193,1939 Grand Concourse,Bronx,1938,Multifamily Housing,Multifamily,100,365.9615532989144,24384312.42738699,5425836.0760790175,3694.476402518561,10531.9
16194,2065 Grand Concourse,Bronx,1925,Multifamily Housing,Multifamily,100,134.2,721257.6,1492624.8,629.4,5015.8
16195,2125 Holland Av,Bronx,1939,Multifamily Housing,Multifamily,100,158.0,375694.9,1188654.2,606.5,6431.2
16196,2664 Grand Concourse,Bronx,1923,Multifamily Housing,Multifamily,100,365.9615532989144,24384312.42738699,5425836.0760790175,3694.476402518561,16217.966089617938
16197,2685 Grand Concourse,Bronx,1924,Multifamily Housing,Multifamily,100,365.9615532989144,24384312.42738699,5425836.0760790175,3694.476402518561,7868.8
16198,2720 Grand Concourse,Bronx,1929,Multifamily Housing,Multifamily,100,365.9615532989144,24384312.42738699,5425836.0760790175,3694.476402518561,21775.8
16199,2922 Grand Concourse,Bronx,1927,Multifamily Housing,Multifamily,100,365.9615532989144,24384312.42738699,5425836.0760790175,3694.476402518561,16217.966089617938
16200,3556 Rochambeau Av.,Bronx,1927,Multifamily Housing,Multifamily,100,365.9615532989144,24384312.42738699,5425836.0760790175,3694.476402518561,11291.0
16201,1000 Grand Concourse,Bronx,1935,Multifamily Housing,Multifamily,100,197.6,18361344.1,2401718.2,1178.7,16217.966089617938
16202,2805 Grand Concourse,Bronx,1936,Multifamily Housing,Multifamily,100,102.7,3466490.3,664991.3,240.4,6065.4
16257,A&E - Metro 1 - 909 Sheridan Avenue,Bronx,1938,Multifamily Housing,Multifamily,95,365.9615532989144,24384312.42738699,5425836.0760790175,3694.476402518561,16217.966089617938
16258,A&E - Metro 1 - 185 East 162nd Street,Bronx,1939,Multifamily Housing,Multifamily,95,365.9615532989144,24384312.42738699,5425836.0760790175,3694.476402518561,16217.966089617938
16261,A&E - Metro 1 - 910 Sheridan Avenue,Bronx,1948,Multifamily Housing,Multifamily,95,365.9615532989144,24384312.42738699,5425836.0760790175,3694.476402518561,16217.966089617938
16267,A&E - Riverdale - Small,Bronx,1948,Multifamily Housing,Multifamily,95,365.9615532989144,24384312.42738699,5425836.0760790175,3694.476402518561,6907.5
16275,A&E - Riverdale - Large (8),Bronx,1948,Multifamily Housing,Multifamily,95,365.9615532989144,24384312.42738699,5425836.0760790175,3694.476402518561,9403.8
16303,3871 Sedgwick Avenue,Bronx,1926,Multifamily Housing,Multifamily,100,108.4,352610.0,1049956.9,580.8,6754.5
16304,875 Longfellow Avenue,Bronx,1928,Multifamily Housing,Multifamily,100,128.7,85470.0,552997.9,221.7,2523.2
16305,900 Lydig Avenue,Bronx,1959,Multifamily Housing,Multifamily,100,128.4,312138.7,1424978.9,742.9,6191.5
16318,1819 Williamsbridge Rd.,Bronx,1962,Multifamily Housing,Multifamily,100,365.9615532989144,24384312.42738699,5425836.0760790175,3694.476402518561,4825.2
16319,2121 Paulding Av.,Bronx,1964,Multifamily Housing,Multifamily,100,365.9615532989144,24384312.42738699,5425836.0760790175,3694.476402518561,10573.1
16321,4385 Vireo Av.,Bronx,1953,Multifamily Housing,Multifamily,100,365.9615532989144,24384312.42738699,5425836.0760790175,3694.476402518561,16217.966089617938
16322,New Palace Painters,Bronx,1931,Retail Store,Retail,100,44.8,746483.3,680423.8,97.3,16217.966089617938
16323,Baldor Foods,Bronx,2015,Distribution Center,Other,100,365.9615532989144,24384312.42738699,5425836.0760790175,3694.476402518561,16217.966089617938
16327,946 East 211 St,Bronx,1966,Other - Lodging/Residential,Other,90,233.5,1616218.2,3021726.7,341.8,3577.2
16328,936 Rev James A Polite Ave,Bronx,1925,Multifamily Housing,Multifamily,95,134.4,16863.3,690972.9,385.8,5043.4
16329,679 Magenta St,Bronx,1926,Multifamily Housing,Multifamily,95,123.8,392818.2,841968.0,576.7,8795.9
16334,3034 Albany Crescent,Bronx,1927,Multifamily Housing,Multifamily,95,144.9,211000.0,547932.6,394.8,4763.3
16338,Bay Park Center for Nursing & Rehab,Bronx,1974,Senior Care Community,Other,100,249.0,18944472.9,9401652.4,1802.5,16217.966089617938
16343,BR-2012 Realty LLC,Bronx,1960,Other - Entertainment/Public Assembly,Other,100,136.3,788016.7,3613841.5,347.9,16217.966089617938
16344,3950 Blackstone Associates,Bronx,1959,Multifamily Housing,Multifamily,100,96.2,13498612.3,3077420.9,977.6,11693.1
16349,Plaza Co-op City LLC,Bronx,1998,Retail Store,Retail,100,327.9,12741826.6,11753083.7,1672.1,16217.966089617938
16359,RA COHEN - 2041-47 Holland Ave,Bronx,1927,Multifamily Housing,Multifamily,100,110.7,16984154.8,2206310.9,1089.0,36108.3
16360,RA COHEN - 1610 Mahan Ave,Bronx,1928,Multifamily Housing,Multifamily,100,129.4,4222746.7,911464.5,301.5,4068.9
16366,960 Grand Concourse,Bronx,1927,Multifamily Housing,Multifamily,100,194.9,13072489.3,1787916.2,845.8,9557.6
16367,1184 Cromwell Av.,Bronx,1927,Multifamily Housing,Multifamily,100,168.8,7880867.3,1263304.8,525.6,7650.3
16445,Norwest: 234 East Gun Hill Road,Bronx,1924,Multifamily Housing,Multifamily,100,152.3,6236976.8,1030140.8,418.5,16217.966089617938
16446,Norwest: 3120 Bainbridge Ave,Bronx,1929,Multifamily Housing,Multifamily,100,122.1,389423.3,1017305.6,513.7,16217.966089617938
16447,Norwest: 219 Miriam St.,Bronx,1924,Multifamily Housing,Multifamily,100,132.6,393187.1,874476.6,433.1,8871.9
16448,Norwest: 2238 Adams Pl,Bronx,1926,Multifamily Housing,Multifamily,100,518.5,394781.2,747781.8,84.3,16217.966089617938
16449,Norwest: 226 W 238th St,Bronx,1917,Multifamily Housing,Multifamily,100,47.2,170493.3,524414.6,53.5,16217.966089617938
16450,Norwest: 2550 Marion Ave,Bronx,1940,Multifamily Housing,Multifamily,100,136.4,3342155.0,719052.9,238.4,16217.966089617938
16451,Norwest: 281 E 205th St,Bronx,1926,Multifamily Housing,Multifamily,100,142.6,5169233.6,648727.6,329.5,16217.966089617938
16452,Norwest: 3414 Knox Pl,Bronx,1940,Multifamily Housing,Multifamily,100,109.8,2937463.3,534301.6,201.3,16217.966089617938
16453,Norwest: 3511 Dekalb Ave,Bronx,1927,Multifamily Housing,Multifamily,100,92.5,947816.7,931335.8,129.2,16217.966089617938
16455,Pashtrik: 2703 Webb Ave,Bronx,1925,Multifamily Housing,Multifamily,100,73.5,2000773.3,696750.5,165.3,16217.966089617938
16456,Pashtrik: 2714 University Ave,Bronx,1926,Multifamily Housing,Multifamily,100,102.2,2331336.6,532410.0,168.9,16217.966089617938
16457,Pashtrik: 2724 University Ave,Bronx,1926,Multifamily Housing,Multifamily,100,94.3,2878386.4,650739.4,208.0,16217.966089617938
16460,TIMAC: 307 East Tremont,Bronx,1925,Multifamily Housing,Multifamily,100,128.9,381893.9,968689.3,465.1,9452.8
16467,57-67 Macombs Village,Bronx,1927,Multifamily Housing,Multifamily,100,116.1,4177482.2,1003403.2,306.9,1301.6
16468,1664 Macombs Village,Bronx,1927,Multifamily Housing,Multifamily,100,76.7,3488846.1,909265.4,262.3,1423.4
16469,1674 Macombs Village,Bronx,1926,Multifamily Housing,Multifamily,100,126.6,5532038.9,1181883.3,393.9,1619.6
16470,Concourse Green 1325,Bronx,1924,Multifamily Housing,Multifamily,100,220.8,8090277.6,1303339.5,540.1,11003.3
16471,Parrocks Assoc 747,Bronx,1904,Multifamily Housing,Multifamily,100,132.9,6003392.9,1306870.4,429.5,16217.966089617938
16474,Roosevelt Gardens,Bronx,1923,Multifamily Housing,Multifamily,100,94.7,24384312.42738699,636525.2,1361.6,16217.966089617938
16476,Aldus Green 1010,Bronx,1922,Multifamily Housing,Multifamily,100,365.9615532989144,24384312.42738699,5425836.0760790175,3694.476402518561,14624.7
16477,Aldus Green 1016,Bronx,1922,Multifamily Housing,Multifamily,100,365.9615532989144,24384312.42738699,5425836.0760790175,3694.476402518561,7705.7
16479,Concourse Green 133,Bronx,1924,Multifamily Housing,Multifamily,100,365.9615532989144,24384312.42738699,5425836.0760790175,3694.476402518561,11435.5
16480,Concourse Flatiron 1882,Bronx,1914,Multifamily Housing,Multifamily,100,365.9615532989144,24384312.42738699,5425836.0760790175,3694.476402518561,5846.8
16481,Alcor Assoc 1215,Bronx,1912,Multifamily Housing,Multifamily,100,365.9615532989144,24384312.42738699,5425836.0760790175,3694.476402518561,6873.8
16492,Role: 1414 Walton,Bronx,1922,Multifamily Housing,Multifamily,100,47.5,177948.5,716907.2,70.2,16217.966089617938
16503,IVY: 400 E 149th St,Bronx,1939,Multifamily Housing,Multifamily,100,170.5,822283.3,1359631.7,158.8,16217.966089617938
16508,Heights: 1175 FULTON,Bronx,1925,Multifamily Housing,Multifamily,100,63.0,299756.2,581092.9,65.1,16217.966089617938
16517,Holiday Inn Express,Bronx,2011,Multifamily Housing,Multifamily,100,74.9,194090.0,1077136.6,101.5,16217.966089617938
16523,PROGRESSIVE - 210 East 166 Street,Bronx,1923,Multifamily Housing,Multifamily,95,141.3,3513240.4,648613.5,241.5,16217.966089617938
16533,First Hartford - 2050 Bartow: 2050 Bartow Avenue,Bronx,1992,Multifamily Housing,Multifamily,100,120.5,4395293.9,1713191.4,378.5,3534.5
16534,Tilden Towers: 3511 Barnes Avenue,Bronx,1990,Multifamily Housing,Multifamily,100,149.2,575855.9,2907070.3,1365.9,12336.9
16541,2670 Bainbridge Ave,Bronx,1973,Multifamily Housing,Multifamily,100,131.1,542361.3,1265708.3,707.8,10848.2
16542,2255 Morris Ave,Bronx,1941,Multifamily Housing,Multifamily,100,154.2,297863.6,665592.5,349.5,6236.5
16543,125 West 195 St,Bronx,1963,Multifamily Housing,Multifamily,100,154.1,286923.3,676445.8,388.7,16217.966089617938
16544,2259 Creston Ave,Bronx,1937,Multifamily Housing,Multifamily,100,166.9,314045.4,701984.8,349.2,16217.966089617938
16545,2320 Creston Ave,Bronx,1936,Multifamily Housing,Multifamily,100,60.0,593154.5,626591.4,84.6,16217.966089617938
16546,2420 Prospect Ave,Bronx,1931,Multifamily Housing,Multifamily,100,171.6,296293.7,599115.9,334.6,6702.1
16547,3034 Kingsbridge Ave,Bronx,1926,Multifamily Housing,Multifamily,100,106.4,228953.3,627212.0,344.1,503.1
16548,2326 Loring Place,Bronx,1928,Multifamily Housing,Multifamily,100,116.4,273693.7,733177.1,244.8,16217.966089617938
16549,2272-2274 University Ave,Bronx,1924,Multifamily Housing,Multifamily,100,111.9,2121293.9,1195543.6,213.9,16217.966089617938
16550,3422 Knox Place,Bronx,1926,Multifamily Housing,Multifamily,100,118.2,226990.0,683219.2,293.9,8289.6
16551,367 East 201 Street,Bronx,1928,Multifamily Housing,Multifamily,100,156.2,207006.1,496523.2,305.9,16217.966089617938
16552,2545 Grand Concourse,Bronx,1922,Multifamily Housing,Multifamily,100,57.7,162048.4,734215.9,70.8,16217.966089617938
16561,288 West 238th Street,Bronx,1960,Multifamily Housing,Multifamily,100,88.9,4309833.3,844080.8,300.4,4634.9
16566,6255 Broadway,Bronx,1958,Multifamily Housing,Multifamily,100,87.3,3621533.5,574176.4,241.0,3159.0
16574,2070 Grand Concourse,Bronx,1925,Multifamily Housing,Multifamily,100,159.7,592384.8,1795523.5,791.0,16381.6
16575,3320 Reservoir Oval East,Bronx,1959,Multifamily Housing,Multifamily,100,134.0,4205128.2,2051432.3,397.1,8091.4
16577,1235 Grand Concourse,Bronx,1929,Multifamily Housing,Multifamily,100,115.4,827855.1,2799384.2,1182.4,16217.966089617938
16578,3525 Decatur Av.,Bronx,1931,Multifamily Housing,Multifamily,100,129.9,1093119.7,1560841.7,672.0,9542.2
16579,1419 Inwood Ave,Bronx,1920,Distribution Center,Other,100,50.7,335435.5,363464.6,48.6,171.9
16580,3810 Bailey Av.,Bronx,1925,Multifamily Housing,Multifamily,100,158.6,235752.6,760039.6,531.8,4982.2
16582,940 Grand Concourse,Bronx,1929,Multifamily Housing,Multifamily,100,132.8,12589387.4,2192768.3,854.4,16217.966089617938
16583,2396 Morris LLC,Bronx,1930,Multifamily Housing,Multifamily,100,138.6,7263712.3,926516.8,464.3,68019.2
16585,Yarok Realty Inc,Bronx,1923,Multifamily Housing,Multifamily,100,77.6,681020.0,448187.5,74.1,16217.966089617938
16587,71 Eld Realty Corp,Bronx,1930,Multifamily Housing,Multifamily,100,170.4,6344273.1,1729366.5,483.4,11036.7
16588,2062 Holding Corp,Bronx,1923,Multifamily Housing,Multifamily,100,224.5,5168283.4,467598.5,314.1,6752.7
16590,Bemet Realty Corp,Bronx,1917,Multifamily Housing,Multifamily,100,48.0,131356.3,442497.8,44.5,16217.966089617938
16591,Ricardo Steiner,Bronx,1928,Multifamily Housing,Multifamily,100,109.8,3744803.2,970871.9,281.1,8646.5
16619,Samson - 511 West 235th St,Bronx,1936,Multifamily Housing,Multifamily,100,112.3,4935584.6,675702.5,319.4,2427.3
16621,Samson - 3555 Oxford Ave,Bronx,1961,Multifamily Housing,Multifamily,100,87.6,3782684.0,772820.0,266.4,1960.1
16647,2824 University Avenue,Bronx,1927,Multifamily Housing,Multifamily,100,102.7,1735450.0,306329.2,118.1,16217.966089617938
16648,2114 Haviland Avenue,Bronx,1920,Multifamily Housing,Multifamily,100,143.6,2572830.2,496257.0,178.7,2246.8
16649,1801 University Avenue,Bronx,1922,Multifamily Housing,Multifamily,100,181.6,1623278.3,1505514.7,213.7,16217.966089617938
16652,1210 Sheridan Avenue,Bronx,1921,Multifamily Housing,Multifamily,100,159.3,2828909.1,1009619.0,235.8,16217.966089617938
16653,3505 Bruckner Boulevard,Bronx,1928,Multifamily Housing,Multifamily,100,131.0,2909523.2,630690.3,208.0,2339.1
16654,181 West Tremont Avenue,Bronx,1925,Multifamily Housing,Multifamily,100,153.1,4241881.1,459649.0,264.2,3156.3
16655,145 West 188 Street/145 Father Zeiser Place,Bronx,1927,Multifamily Housing,Multifamily,100,117.3,3662937.3,689454.0,252.9,3530.7
16656,1801 Loring Place,Bronx,1925,Multifamily Housing,Multifamily,100,137.8,3419862.5,618344.9,234.0,3592.1
16657,314 E. 201 Street,Bronx,1936,Multifamily Housing,Multifamily,100,92.8,2471833.3,372371.6,162.8,235.9
16658,3 West 192 Street,Bronx,1915,Multifamily Housing,Multifamily,100,120.8,2631316.7,713031.5,200.1,3727.9
16660,2435 Devoe Terrace,Bronx,1922,Multifamily Housing,Multifamily,100,132.3,3700271.6,670426.5,253.3,6497.3
16661,2155 Gleason Avenue,Bronx,1927,Multifamily Housing,Multifamily,100,126.2,3440649.8,718441.4,243.6,4037.2
16662,1320 Odell Street,Bronx,1928,Multifamily Housing,Multifamily,100,131.9,4103443.5,580326.5,267.1,6552.1
16663,653 E. 182 Street,Bronx,1920,Multifamily Housing,Multifamily,100,126.2,3152653.3,873225.7,241.4,5517.6
16664,36-38 W. Gun Hill Road,Bronx,1926,Multifamily Housing,Multifamily,100,112.6,3487529.9,557496.6,232.5,3828.8
16665,1425 Macombs RD,Bronx,1927,Multifamily Housing,Multifamily,100,181.0,4099920.9,899793.0,294.0,7436.6
16679,1270 Gerard Avenue,Bronx,1927,Multifamily Housing,Multifamily,100,108.2,6477936.0,1993862.2,533.4,16217.966089617938
16680,111 E. 167th St,Bronx,1936,Multifamily Housing,Multifamily,100,28.1,383027.3,609144.0,106.5,16217.966089617938
16681,1460 Macombs Rd,Bronx,1930,Multifamily Housing,Multifamily,100,221.7,8156090.3,2806794.1,670.9,16217.966089617938
16682,1791 Grand Concourse,Bronx,1935,Multifamily Housing,Multifamily,100,145.1,4859369.5,923038.4,428.7,6146.1
16683,2085 Valentine Avenue,Bronx,1929,Multifamily Housing,Multifamily,100,11.0,206477.5,48833.6,47.9,16217.966089617938
16684,211 Bedford Park,Bronx,1927,Multifamily Housing,Multifamily,100,85.4,3256654.1,632453.9,226.5,2865.6
16685,2 Minerva Place,Bronx,1938,Multifamily Housing,Multifamily,100,95.7,2819564.7,670089.0,261.5,2565.0
16686,215 Mt. Hope Place,Bronx,1937,Multifamily Housing,Multifamily,100,132.0,6135482.8,1252774.7,457.6,8123.2
16687,1791 Walton Avenue,Bronx,2003,Multifamily Housing,Multifamily,100,203.4,4779810.0,3075757.8,514.4,16217.966089617938
16688,2500 University Avenue,Bronx,1922,Multifamily Housing,Multifamily,100,119.8,3879030.1,805495.0,274.3,7967.9
